id,sleepday,totalsleeprecords,totalminutesasleep,totaltimeinbed,efficiency,date
4445114986,2016-04-28,1,419,442,0.9479638009049773,2016-04-28
4445114986,2016-04-29,1,106,108,0.9814814814814815,2016-04-29
4445114986,2016-04-30,1,322,353,0.9121813031161473,2016-04-30
4445114986,2016-05-01,2,439,459,0.9564270152505446,2016-05-01
4445114986,2016-05-02,1,502,542,0.9261992619926199,2016-05-02
4445114986,2016-05-03,2,417,450,0.9266666666666666,2016-05-03
4445114986,2016-05-04,2,337,363,0.928374655647383,2016-05-04
4445114986,2016-05-05,2,462,513,0.9005847953216374,2016-05-05
4445114986,2016-05-06,2,374,402,0.9303482587064676,2016-05-06
4445114986,2016-05-07,2,401,436,0.9197247706422018,2016-05-07
4445114986,2016-05-08,1,361,391,0.9232736572890026,2016-05-08
4445114986,2016-05-09,1,457,533,0.8574108818011257,2016-05-09
4445114986,2016-05-10,1,405,426,0.9507042253521126,2016-05-10
4445114986,2016-05-11,1,499,530,0.9415094339622642,2016-05-11
4445114986,2016-05-12,1,483,501,0.9640718562874252,2016-05-12
4558609924,2016-04-21,1,126,137,0.9197080291970803,2016-04-21
4558609924,2016-04-26,1,103,121,0.8512396694214877,2016-04-26
4558609924,2016-04-29,1,171,179,0.9553072625698324,2016-04-29
4558609924,2016-05-01,1,115,129,0.8914728682170543,2016-05-01
4558609924,2016-05-08,1,123,134,0.917910447761194,2016-05-08
4702921684,2016-04-12,1,425,439,0.9681093394077449,2016-04-12
4702921684,2016-04-13,2,400,430,0.9302325581395349,2016-04-13
4702921684,2016-04-14,1,384,415,0.9253012048192771,2016-04-14
4702921684,2016-04-15,1,253,257,0.9844357976653697,2016-04-15
4702921684,2016-04-16,2,382,406,0.9408866995073891,2016-04-16
4702921684,2016-04-17,1,591,612,0.9656862745098039,2016-04-17
4702921684,2016-04-18,1,293,312,0.9391025641025641,2016-04-18
4702921684,2016-04-19,1,457,487,0.9383983572895277,2016-04-19
4702921684,2016-04-20,1,454,468,0.9700854700854701,2016-04-20
4702921684,2016-04-21,1,425,434,0.9792626728110599,2016-04-21
4702921684,2016-04-23,1,465,475,0.9789473684210527,2016-04-23
4702921684,2016-04-24,1,480,506,0.9486166007905138,2016-04-24
4702921684,2016-04-25,1,370,380,0.9736842105263158,2016-04-25
4702921684,2016-04-26,1,421,429,0.9813519813519813,2016-04-26
4702921684,2016-04-27,1,432,449,0.9621380846325167,2016-04-27
4702921684,2016-04-28,1,442,461,0.9587852494577006,2016-04-28
4702921684,2016-04-29,1,433,447,0.9686800894854586,2016-04-29
4702921684,2016-04-30,1,479,501,0.9560878243512974,2016-04-30
4702921684,2016-05-03,1,327,373,0.8766756032171582,2016-05-03
4702921684,2016-05-04,1,412,434,0.9493087557603687,2016-05-04
4702921684,2016-05-05,1,414,428,0.9672897196261683,2016-05-05
4702921684,2016-05-06,1,404,449,0.8997772828507795,2016-05-06
4702921684,2016-05-07,1,520,543,0.9576427255985267,2016-05-07
4702921684,2016-05-09,1,435,458,0.9497816593886463,2016-05-09
4702921684,2016-05-10,1,416,431,0.9651972157772621,2016-05-10
4702921684,2016-05-11,1,354,366,0.9672131147540983,2016-05-11
4702921684,2016-05-12,1,404,442,0.9140271493212669,2016-05-12
5553957443,2016-04-12,1,441,464,0.9504310344827587,2016-04-12
5553957443,2016-04-13,2,455,488,0.9323770491803278,2016-04-13
5553957443,2016-04-14,1,357,418,0.854066985645933,2016-04-14
5553957443,2016-04-15,1,377,409,0.921760391198044,2016-04-15
5553957443,2016-04-16,2,651,686,0.9489795918367347,2016-04-16
5553957443,2016-04-17,1,350,402,0.8706467661691543,2016-04-17
5553957443,2016-04-18,2,520,541,0.9611829944547134,2016-04-18
5553957443,2016-04-19,1,357,410,0.8707317073170732,2016-04-19
5553957443,2016-04-20,1,658,678,0.9705014749262537,2016-04-20
5553957443,2016-04-21,1,399,431,0.925754060324826,2016-04-21
5553957443,2016-04-22,1,322,353,0.9121813031161473,2016-04-22
5553957443,2016-04-23,2,631,725,0.8703448275862069,2016-04-23
5553957443,2016-04-24,2,553,640,0.8640625,2016-04-24
5553957443,2016-04-25,1,433,468,0.9252136752136753,2016-04-25
5553957443,2016-04-26,1,412,453,0.9094922737306843,2016-04-26
5553957443,2016-04-27,1,347,391,0.887468030690537,2016-04-27
5553957443,2016-04-28,1,421,457,0.9212253829321663,2016-04-28
5553957443,2016-04-29,1,450,495,0.9090909090909091,2016-04-29
5553957443,2016-04-30,2,775,843,0.9193357058125742,2016-04-30
5553957443,2016-05-01,2,622,686,0.9067055393586005,2016-05-01
5553957443,2016-05-02,1,409,471,0.8683651804670913,2016-05-02
5553957443,2016-05-03,1,380,429,0.8857808857808858,2016-05-03
5553957443,2016-05-04,1,447,470,0.951063829787234,2016-05-04
5553957443,2016-05-05,1,419,464,0.9030172413793104,2016-05-05
5553957443,2016-05-06,1,400,434,0.9216589861751152,2016-05-06
5553957443,2016-05-07,1,442,470,0.9404255319148936,2016-05-07
5553957443,2016-05-08,1,568,608,0.9342105263157895,2016-05-08
5553957443,2016-05-09,1,453,494,0.917004048582996,2016-05-09
5553957443,2016-05-10,1,418,443,0.9435665914221218,2016-05-10
5553957443,2016-05-11,1,463,486,0.9526748971193416,2016-05-11
5553957443,2016-05-12,1,438,475,0.9221052631578948,2016-05-12
5577150313,2016-04-12,1,419,438,0.95662100456621,2016-04-12
5577150313,2016-04-13,1,432,458,0.9432314410480349,2016-04-13
5577150313,2016-04-14,1,477,497,0.959758551307847,2016-04-14
5577150313,2016-04-15,1,392,413,0.9491525423728814,2016-04-15
5577150313,2016-04-16,1,406,445,0.9123595505617977,2016-04-16
5577150313,2016-04-17,1,549,583,0.9416809605488851,2016-04-17
5577150313,2016-04-18,1,527,553,0.9529837251356239,2016-04-18
5577150313,2016-04-19,1,449,465,0.9655913978494624,2016-04-19
5577150313,2016-04-20,1,447,480,0.93125,2016-04-20
5577150313,2016-04-21,1,414,437,0.9473684210526315,2016-04-21
5577150313,2016-04-22,1,338,366,0.9234972677595629,2016-04-22
5577150313,2016-04-23,1,384,402,0.9552238805970149,2016-04-23
5577150313,2016-04-24,1,543,615,0.8829268292682927,2016-04-24
5577150313,2016-04-25,1,421,461,0.913232104121475,2016-04-25
5577150313,2016-04-26,1,354,377,0.9389920424403183,2016-04-26
5577150313,2016-04-27,1,424,452,0.9380530973451328,2016-04-27
5577150313,2016-04-28,1,361,372,0.9704301075268817,2016-04-28
5577150313,2016-04-29,1,459,485,0.9463917525773196,2016-04-29
5577150313,2016-04-30,1,412,433,0.9515011547344111,2016-04-30
5577150313,2016-05-01,1,379,398,0.9522613065326633,2016-05-01
5577150313,2016-05-02,2,525,553,0.9493670886075949,2016-05-02
5577150313,2016-05-03,1,508,543,0.9355432780847146,2016-05-03
5577150313,2016-05-04,1,603,634,0.9511041009463722,2016-05-04
5577150313,2016-05-05,1,74,78,0.9487179487179487,2016-05-05
5577150313,2016-05-10,1,504,562,0.896797153024911,2016-05-10
5577150313,2016-05-11,1,431,476,0.9054621848739496,2016-05-11
6117666160,2016-04-16,1,380,398,0.9547738693467337,2016-04-16
6117666160,2016-04-17,2,336,350,0.96,2016-04-17
6117666160,2016-04-18,2,493,510,0.9666666666666667,2016-04-18
6117666160,2016-04-19,1,465,492,0.9451219512195121,2016-04-19
6117666160,2016-04-20,1,474,502,0.9442231075697212,2016-04-20
6117666160,2016-04-21,1,508,550,0.9236363636363636,2016-04-21
6117666160,2016-04-22,1,480,546,0.8791208791208791,2016-04-22
6117666160,2016-04-23,1,492,539,0.9128014842300557,2016-04-23
6117666160,2016-04-24,1,353,367,0.9618528610354223,2016-04-24
6117666160,2016-04-27,1,542,557,0.9730700179533214,2016-04-27
6117666160,2016-04-28,1,393,416,0.9447115384615384,2016-04-28
6117666160,2016-04-29,1,600,636,0.9433962264150944,2016-04-29
6117666160,2016-05-01,1,507,575,0.8817391304347826,2016-05-01
6117666160,2016-05-05,1,392,415,0.944578313253012,2016-05-05
6117666160,2016-05-06,2,658,698,0.9426934097421203,2016-05-06
6117666160,2016-05-07,2,498,507,0.9822485207100592,2016-05-07
6117666160,2016-05-08,1,555,603,0.9203980099502488,2016-05-08
6117666160,2016-05-09,1,492,522,0.9425287356321839,2016-05-09
6775888955,2016-04-13,1,235,260,0.9038461538461539,2016-04-13
6775888955,2016-04-14,1,423,441,0.9591836734693877,2016-04-14
6775888955,2016-04-15,1,391,406,0.9630541871921182,2016-04-15
6962181067,2016-04-12,1,366,387,0.9457364341085271,2016-04-12
6962181067,2016-04-13,3,630,679,0.9278350515463918,2016-04-13
6962181067,2016-04-14,2,508,535,0.9495327102803738,2016-04-14
6962181067,2016-04-15,1,370,386,0.9585492227979274,2016-04-15
6962181067,2016-04-16,1,357,366,0.9754098360655737,2016-04-16
6962181067,2016-04-17,1,427,446,0.9573991031390134,2016-04-17
6962181067,2016-04-18,1,442,458,0.9650655021834061,2016-04-18
6962181067,2016-04-19,1,476,535,0.8897196261682243,2016-04-19
6962181067,2016-04-20,1,418,424,0.9858490566037735,2016-04-20
6962181067,2016-04-21,1,451,457,0.986870897155361,2016-04-21
6962181067,2016-04-22,1,425,435,0.9770114942528736,2016-04-22
6962181067,2016-04-23,1,528,546,0.967032967032967,2016-04-23
6962181067,2016-04-24,1,511,514,0.9941634241245136,2016-04-24
6962181067,2016-04-25,1,400,415,0.963855421686747,2016-04-25
6962181067,2016-04-26,1,441,446,0.9887892376681614,2016-04-26
6962181067,2016-04-27,1,455,467,0.974304068522484,2016-04-27
6962181067,2016-04-28,1,440,453,0.9713024282560706,2016-04-28
6962181067,2016-04-29,1,433,447,0.9686800894854586,2016-04-29
6962181067,2016-04-30,1,422,424,0.9952830188679245,2016-04-30
6962181067,2016-05-01,1,411,426,0.9647887323943662,2016-05-01
6962181067,2016-05-02,1,466,482,0.966804979253112,2016-05-02
6962181067,2016-05-03,1,394,418,0.9425837320574163,2016-05-03
6962181067,2016-05-04,1,442,455,0.9714285714285714,2016-05-04
6962181067,2016-05-05,1,467,491,0.9511201629327902,2016-05-05
6962181067,2016-05-06,1,443,462,0.9588744588744589,2016-05-06
6962181067,2016-05-07,1,298,334,0.8922155688622755,2016-05-07
6962181067,2016-05-08,1,541,569,0.9507908611599297,2016-05-08
6962181067,2016-05-09,1,489,497,0.9839034205231388,2016-05-09
6962181067,2016-05-10,1,469,481,0.975051975051975,2016-05-10
6962181067,2016-05-11,1,452,480,0.9416666666666667,2016-05-11
6962181067,2016-05-12,1,516,535,0.9644859813084112,2016-05-12
7007744171,2016-04-16,1,79,82,0.9634146341463414,2016-04-16
7007744171,2016-05-01,1,58,61,0.9508196721311475,2016-05-01
7086361926,2016-04-12,1,514,525,0.979047619047619,2016-04-12
7086361926,2016-04-13,1,451,465,0.9698924731182795,2016-04-13
7086361926,2016-04-14,1,472,476,0.9915966386554622,2016-04-14
7086361926,2016-04-15,1,377,386,0.9766839378238342,2016-04-15
7086361926,2016-04-19,1,472,483,0.9772256728778468,2016-04-19
7086361926,2016-04-20,1,492,502,0.9800796812749004,2016-04-20
7086361926,2016-04-21,1,390,411,0.948905109489051,2016-04-21
7086361926,2016-04-22,1,428,448,0.9553571428571429,2016-04-22
7086361926,2016-04-24,1,681,704,0.9673295454545454,2016-04-24
7086361926,2016-04-25,1,446,447,0.9977628635346756,2016-04-25
7086361926,2016-04-26,1,485,500,0.97,2016-04-26
7086361926,2016-04-27,1,469,479,0.9791231732776617,2016-04-27
7086361926,2016-04-28,1,354,367,0.9645776566757494,2016-04-28
7086361926,2016-04-30,1,485,489,0.9918200408997955,2016-04-30
7086361926,2016-05-01,1,388,407,0.9533169533169533,2016-05-01
7086361926,2016-05-02,1,440,459,0.9586056644880174,2016-05-02
7086361926,2016-05-03,1,456,461,0.9891540130151844,2016-05-03
7086361926,2016-05-04,1,420,436,0.963302752293578,2016-05-04
7086361926,2016-05-06,1,322,333,0.9669669669669669,2016-05-06
7086361926,2016-05-07,1,530,548,0.9671532846715328,2016-05-07
7086361926,2016-05-08,1,481,510,0.9431372549019608,2016-05-08
7086361926,2016-05-09,1,427,438,0.9748858447488584,2016-05-09
7086361926,2016-05-11,1,451,463,0.9740820734341252,2016-05-11
7086361926,2016-05-12,1,444,457,0.9715536105032823,2016-05-12
8053475328,2016-04-20,1,486,493,0.9858012170385395,2016-04-20
8053475328,2016-04-23,1,331,337,0.9821958456973294,2016-04-23
8053475328,2016-05-07,1,74,75,0.9866666666666667,2016-05-07
8378563200,2016-04-12,1,338,356,0.949438202247191,2016-04-12
8378563200,2016-04-13,2,447,487,0.917864476386037,2016-04-13
8378563200,2016-04-14,1,424,455,0.9318681318681319,2016-04-14
8378563200,2016-04-15,1,513,533,0.9624765478424016,2016-04-15
8378563200,2016-04-16,2,611,689,0.8867924528301887,2016-04-16
8378563200,2016-04-17,2,525,591,0.8883248730964467,2016-04-17
8378563200,2016-04-18,1,398,451,0.8824833702882483,2016-04-18
8378563200,2016-04-19,1,387,421,0.9192399049881235,2016-04-19
8378563200,2016-04-20,1,381,409,0.9315403422982885,2016-04-20
8378563200,2016-04-21,1,396,417,0.9496402877697842,2016-04-21
8378563200,2016-04-22,1,441,469,0.9402985074626866,2016-04-22
8378563200,2016-04-23,1,565,591,0.9560067681895094,2016-04-23
8378563200,2016-04-24,1,458,492,0.9308943089430894,2016-04-24
8378563200,2016-04-25,1,388,402,0.9651741293532339,2016-04-25
8378563200,2016-04-26,1,550,584,0.9417808219178082,2016-04-26
8378563200,2016-04-27,1,531,600,0.885,2016-04-27
8378563200,2016-04-28,1,506,556,0.9100719424460432,2016-04-28
8378563200,2016-04-29,1,527,562,0.9377224199288257,2016-04-29
8378563200,2016-04-30,1,468,555,0.8432432432432433,2016-04-30
8378563200,2016-05-01,1,475,539,0.8812615955473099,2016-05-01
8378563200,2016-05-02,1,351,385,0.9116883116883117,2016-05-02
8378563200,2016-05-03,1,405,429,0.9440559440559441,2016-05-03
8378563200,2016-05-04,1,441,477,0.9245283018867925,2016-05-04
8378563200,2016-05-05,1,381,417,0.9136690647482014,2016-05-05
8378563200,2016-05-06,1,323,355,0.9098591549295775,2016-05-06
8378563200,2016-05-07,2,459,513,0.8947368421052632,2016-05-07
8378563200,2016-05-08,1,545,606,0.8993399339933993,2016-05-08
8378563200,2016-05-09,1,359,399,0.899749373433584,2016-05-09
8378563200,2016-05-10,1,342,391,0.8746803069053708,2016-05-10
8378563200,2016-05-11,1,368,387,0.9509043927648578,2016-05-11
8378563200,2016-05-12,1,496,546,0.9084249084249084,2016-05-12
8792009665,2016-04-12,1,458,493,0.9290060851926978,2016-04-12
8792009665,2016-04-13,1,531,552,0.9619565217391305,2016-04-13
8792009665,2016-04-14,1,486,503,0.9662027833001988,2016-04-14
8792009665,2016-04-15,1,363,377,0.9628647214854111,2016-04-15
8792009665,2016-04-20,1,528,547,0.9652650822669104,2016-04-20
8792009665,2016-04-22,1,391,407,0.9606879606879607,2016-04-22
8792009665,2016-04-23,1,339,360,0.9416666666666667,2016-04-23
8792009665,2016-04-27,1,423,428,0.9883177570093458,2016-04-27
8792009665,2016-04-28,1,402,416,0.9663461538461539,2016-04-28
8792009665,2016-04-29,1,398,406,0.9802955665024631,2016-04-29
8792009665,2016-04-30,1,343,360,0.9527777777777777,2016-04-30
8792009665,2016-05-01,1,503,527,0.9544592030360531,2016-05-01
8792009665,2016-05-02,1,415,423,0.9810874704491725,2016-05-02
8792009665,2016-05-03,1,516,545,0.9467889908256881,2016-05-03
8792009665,2016-05-04,1,439,463,0.9481641468682506,2016-05-04
